slug	name	missing	official_url	authority
c-5811	2級鉄道車両製造・整備技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-5812	自転車安全整備士	pass_rate|applicants		
c-5813	二級ガソリン自動車整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5814	二級ジーゼル自動車整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5815	三級自動車ガソリン・エンジン整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5816	三級自動車ジーゼル・エンジン整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5817	三級自動車シャシ整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5818	二級自動車整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5819	三級自動車整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5820	自動車整備士(二輪)	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5821	自転車技士(旧自転車組立整備士)	pass_rate|applicants		
c-5822	自動車検査員	pass_rate|applicants		
c-5823	整備管理者	pass_rate|applicants		
c-5824	一級大型自動車整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5825	一級小型自動車整備士	pass_rate|applicants	https://www.jaspa.or.jp/mechanic/	国土交通省(技能検定)/登録試験は日本自動車整備振興会連合会(JASPA)が実施
c-5901	1級時計修理技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-5902	2級時計修理技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-5903	3級時計修理技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-5904	一般計量士	pass_rate|applicants	https://www.meti.go.jp/information/license/data/c250620aj.html	経済産業省(計量士国家試験)
c-5905	環境計量士	pass_rate|applicants	https://www.meti.go.jp/information/license/data/c250620aj.html	経済産業省(計量士国家試験)
c-5906	特級光学機器製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-5907	1級光学機器製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-5908	2級光学機器製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6001	特級パン製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6002	1級パン製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6003	2級パン製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6005	1級菓子製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6006	2級菓子製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6007	製麺技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6008	1級ハム・ソーセージ・ベーコン製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6009	2級ハム・ソーセージ・ベーコン製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6010	1級水産練り製品製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6011	2級水産練り製品製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6012	1級みそ製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6013	2級みそ製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6014	1級酒造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6015	2級酒造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6101	1級染色技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6102	2級染色技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6103	1級ニット製品製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6104	2級ニット製品製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6105	特級婦人子供服製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6106	1級婦人子供服製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6107	2級婦人子供服製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6108	特級紳士服製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6109	1級紳士服製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6110	2級紳士服製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6111	1級和裁技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6112	2級和裁技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6113	3級和裁技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6114	1級布はく縫製技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6115	2級布はく縫製技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6116	1級寝具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6117	2級寝具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6118	1級帆布製品製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6119	2級帆布製品製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6120	パターンメーキング技術検定	pass_rate|applicants		
c-6201	木材加工用機械作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6202	1級機械木工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6203	2級機械木工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6206	1級家具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6207	2級家具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6208	1級建具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6209	2級建具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6212	1級紙器・段ボール箱製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6213	2級紙器・段ボール箱製造技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6214	1級畳製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6215	2級畳製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6301	1級プリプレス技能士(旧:製版技能士)	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6302	2級プリプレス技能士(旧:製版技能士)	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6303	1級印刷技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6304	2級印刷技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6305	1級製本技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6306	2級製本技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6307	DTPエキスパート	pass_rate	https://www.jagat.or.jp/cat5/dtp	公益社団法人 日本印刷技術協会(JAGAT)
c-6401	特級プラスチック成形技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6402	1級プラスチック成形技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6403	2級プラスチック成形技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6404	3級プラスチック成形技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6405	1級強化プラスチック成形技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6406	2級強化プラスチック成形技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6503	1級貴金属装身具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6504	2級貴金属装身具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6507	1級印章彫刻技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6508	2級印章彫刻技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6509	1級義肢・装具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6510	2級義肢・装具製作技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6511	伝統工芸士	pass_rate|applicants		
c-6601	1級表装技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6602	2級表装技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6603	1級塗装技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6604	2級塗装技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6605	塗料調色技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6606	1級広告美術仕上げ技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6607	2級広告美術仕上げ技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6608	3級広告美術仕上げ技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6609	1級写真技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6610	2級写真技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6611	3級写真技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6612	CAD利用技術者1級	pass_rate|applicants	https://www.acsp.jp/cad/2d.html	一般社団法人 コンピュータ教育振興協会(ACSP)
c-6613	CAD利用技術者2級	pass_rate|applicants	https://www.acsp.jp/cad/2d.html	一般社団法人 コンピュータ教育振興協会(ACSP)
c-6617	トレース技能検定1級	pass_rate|applicants		
c-6618	トレース技能検定2級	pass_rate|applicants		
c-6619	トレース技能検定3級	pass_rate|applicants		
c-6620	トレース技能検定4級	pass_rate|applicants		
c-6621	レタリング技能検定1級	pass_rate|applicants		
c-6622	レタリング技能検定2級	pass_rate|applicants		
c-6623	レタリング技能検定3級	pass_rate|applicants		
c-6624	レタリング技能検定4級	pass_rate|applicants		
c-6625	1級テクニカルイラストレーション技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6626	2級テクニカルイラストレーション技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6627	3級テクニカルイラストレーション技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6630	1級機械・プラント製図技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6631	2級機械・プラント製図技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6632	1級電気製図技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6633	2級電気製図技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6634	3級電気製図技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6635	1級工業包装技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6636	2級工業包装技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6637	防錆管理士	pass_rate|applicants		
c-6704	ボイラー整備士	pass_rate|applicants	https://www.exam.or.jp/introduction/h_shokai151/	公益財団法人 安全衛生技術試験協会
c-6705	ボイラー取扱作業主任者	pass_rate|applicants		
c-6706	普通第一種圧力容器取扱作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6707	乾燥設備作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6708	クレーン・デリック運転士(クレーン限定)	applicants	https://www.exam.or.jp/introduction/h_shokai206/	公益財団法人 安全衛生技術試験協会
c-6709	移動式クレーン運転士	applicants	https://www.exam.or.jp/introduction/h_shokai232/	公益財団法人 安全衛生技術試験協会
c-6710	小型移動式クレーン運転技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6711	床上操作式クレーン運転技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6713	揚貨装置運転士	pass_rate|applicants	https://www.exam.or.jp/	公益財団法人 安全衛生技術試験協会
c-6714	車両系建設機械(基礎工事用)運転技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6715	車両系建設機械(整地・運搬・積込用及び掘削用)運転技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6716	車両系建設機械(解体用)運転技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6717	ショベルローダー等運転技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6718	玉掛技能者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6720	床上運転式クレーン限定運転士	pass_rate|applicants	https://www.exam.or.jp/	公益財団法人 安全衛生技術試験協会
c-6801	工事担任者AI第1種	pass_rate|applicants	https://www.dekyo.or.jp/shiken/charge/	一般財団法人 日本データ通信協会 電気通信国家試験センター
c-6802	工事担任者AI第2種	pass_rate|applicants		
c-6803	工事担任者AI第3種	pass_rate|applicants	https://www.dekyo.or.jp/shiken/charge/	一般財団法人 日本データ通信協会 電気通信国家試験センター
c-6804	工事担任者DD第1種	pass_rate|applicants	https://www.dekyo.or.jp/shiken/charge/	一般財団法人 日本データ通信協会 電気通信国家試験センター
c-6805	工事担任者DD第2種	pass_rate|applicants		
c-6806	工事担任者DD第3種	pass_rate|applicants	https://www.dekyo.or.jp/shiken/charge/	一般財団法人 日本データ通信協会 電気通信国家試験センター
c-6807	工事担任者AI・DD総合種	applicants	https://www.dekyo.or.jp/shiken/charge/	一般財団法人 日本データ通信協会 電気通信国家試験センター
c-6810	CATV技術者	pass_rate|applicants		
c-6811	配電制御システム検査技士(1~2級)	pass_rate|applicants		
c-6812	1級情報配線施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6813	2級情報配線施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6814	3級情報配線施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6901	採石のための掘削作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6902	採石業務管理者	pass_rate|applicants		
c-6903	砂利採取業務主任者	pass_rate|applicants		
c-6904	地山の掘削及び土止め支保工作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6906	ずい道等の掘削等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6907	ずい道等の覆工作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-6908	1級さく井技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-6909	2級さく井技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7001	1級建築大工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7002	2級建築大工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7003	木造建築物の組立て等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7004	枠組壁建築技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7005	1級かわらぶき技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7006	2級かわらぶき技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7007	1級とび技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7008	2級とび技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7009	3級とび技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7010	1級左官技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7011	2級左官技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7013	1級築炉技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7014	2級築炉技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7015	1級ブロック建築技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7016	2級ブロック建築技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7017	エーエルシーパネル施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7018	1級タイル張り技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7019	2級タイル張り技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7020	1級型枠施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7021	2級型枠施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7022	型枠支保工の組立て等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7023	1級鉄筋施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7024	2級鉄筋施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7025	建築物等の鉄骨の組立て等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7026	足場の組立て等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7029	コンクリート造の工作物の解体等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7030	コンクリート橋架設等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7031	鋼橋架設等作業主任者	pass_rate|applicants	https://www.jisha.or.jp/	都道府県労働局長登録教習機関(中央労働災害防止協会 等)
c-7032	基礎施工士	pass_rate|applicants		
c-7033	圧入施工技士(1~2級)	pass_rate|applicants		
c-7034	解体工事施工技士	pass_rate|applicants		
c-7102	空気調和・衛生工学会設備士	applicants	https://www.shasej.org/setsubishiweb/setubishi.html	公益社団法人 空気調和・衛生工学会
c-7103	1級冷凍空気調和機器施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7104	2級冷凍空気調和機器施工技能士	pass_rate|applicants	https://www.javada.or.jp/jigyou/gino/giken.html	中央職業能力開発協会(JAVADA)/都道府県職業能力開発協会
c-7105	第一種冷凍空調技士	pass_rate|applicants	https://www.jsrae.or.jp/site/certificate/shikaku.php	公益社団法人 日本冷凍空調学会
