occ_id,name,major_category,cert_count,source
o-0628,精神保健福祉士,福祉・介護・心理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0631,組込みソフトウェアエンジニア,IT・情報処理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0634,経営コンサルタント,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0635,経営情報システムの実務担当,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0636,経営戦略・経営企画の実務担当,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0637,経営管理,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0641,経理・財務管理の実務担当,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0643,経理補助,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0644,給与計算,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0647,編集・出版,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0648,編集・出版・校正,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0654,美容室の管理美容師,美容・サービス・スポーツ,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0655,美容師,美容・サービス・スポーツ,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0660,職業訓練指導員,教育・保育・学術,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0661,臨床工学技士,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0662,臨床心理士,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0663,臨床検査技師,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0664,臨床研究,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0668,臭気判定士,安全・環境・危険物,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0673,航空機の検査員,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0675,航空機製造の品質管理,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0677,色彩を扱うデザイン・商品企画・販売,デザイン・美術・文化,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0679,英語を使う一般事務・接客・販売,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0680,英語を使う事務・営業・教育,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0681,英語を使う営業事務・貿易事務・接客,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0682,英語を使う通訳・翻訳補助,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0683,英語を活かす一般事務,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0684,英語教育,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0686,薬剤師,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0687,行政の福祉職,福祉・介護・心理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0688,行政・産業医),医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0689,行政書士,法律・法務・知財,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0690,衛生工学技術者,安全・環境・危険物,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0691,衛生工学衛生管理者,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0692,衛生検査スタッフ,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0695,表示登記の調査・測量,不動産,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0696,裁判官,法律・法務・知財,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0699,製材・木工スタッフ,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0701,製菓・製パン,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0702,製菓衛生師,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0703,製造・建設作業員,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0704,製造品質検査スタッフ,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0708,製麺,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0709,視能訓練士,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0710,観光・インバウンド,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0712,言語聴覚士,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0713,計装の施工・保守,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0714,計装の施工管理・計装エンジニア,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0715,訪問介護員,福祉・介護・心理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0716,訪日観光ガイド,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0717,設備会社,建築・設備,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0719,設備工事の現場監督,建築・設備,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0720,設備工事スタッフ,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0722,設備設計,建築・設備,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0725,設計事務所・工務店,建築・設備,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0727,許認可申請,法律・法務・知財,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0728,診療報酬請求事務,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0729,診療放射線技師,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0730,証券アナリスト,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0731,証券外務員,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0732,認知症ケア専門士,医療・看護・薬,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0734,調剤薬局事務,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0737,議事録作成スタッフ,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0740,販売・接客スタッフ,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0745,貸金業務取扱主任者,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0747,賃貸仲介,不動産,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0748,資源・素材技術者,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0749,資産形成の基礎知識活用,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0750,資産税コンサルティング,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0753,路面標示施工,土木・測量・建設,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0754,輸出入業務,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0755,農業コンサルタント,農林水産・動物,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0756,農業・作業現場スタッフ,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0757,農業・畜産アドバイザー,農林水産・動物,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0758,農業土木技術者,農林水産・動物,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0760,農耕車・小型特殊車両の運転,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0761,近距離移動を伴う業務,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0763,通信インフラ),機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0764,通信インフラの保守),機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0765,通信インフラ・ネットワーク工事の現場監督,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0766,通信インフラ工事の現場管理,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0767,通信インフラ構築・運用,IT・情報処理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0768,通信設備の工事・保守,電気・通信,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0769,通信設備の操作・保守,電気・通信,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0771,通訳案内士,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0772,通関士,法律・法務・知財,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0773,通関補助,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0774,速記者,語学・コミュニケーション,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0775,造園・緑化会社,土木・測量・建設,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0776,造園・緑化工事の現場管理,土木・測量・建設,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0778,造園工事の現場監督,土木・測量・建設,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0780,遊漁船・プレジャーボート,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0781,運搬作業スタッフ,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0782,運用・保守エンジニア,IT・情報処理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0783,運用会社・証券会社の調査・運用,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0784,運用設計,IT・情報処理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0787,運転代行,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0788,運送・物流ドライバー,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0793,配送・物流ドライバー,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0794,配達・デリバリースタッフ,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0795,配達員,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0798,重量物輸送,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0801,金属・材料技術者,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0802,金属加工作業員,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0806,金融・保険・不動産の窓口業務,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0808,金融商品提案,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0809,金融機関の不動産担保評価,不動産,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0810,金融機関の審査,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0811,金融機関の担保評価,不動産,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0812,金融機関の窓口・テラー業務,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0813,金融機関の融資・経営支援,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0814,金融機関・保険・不動産の営業,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0815,金融機関・保険・証券の営業,会計・金融・経営,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0818,鉄道会社の運輸スタッフ,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0820,鉄道運転士,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0821,鉄骨製作の品質・製作管理,建築・設備,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0825,鑑定事務所,不動産,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0826,開発リーダー,IT・情報処理,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0828,防火管理者,安全・環境・危険物,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0830,除雪車運転,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0835,電力・プラントの設備管理,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0836,電子回路接続,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0839,電気・通信工事作業員,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0840,電気・電子技術者,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0843,電気保安,電気・通信,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0844,電気工事の施工管理・現場監督,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0845,電気工事会社,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0847,電気工事施工管理,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0851,電気設備工事の現場監督,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0852,電気通信主任技術者(線路設備の管理・監督,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0853,電気通信主任技術者(通信事業者の設備管理・監督,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0854,電気通信工事,電気・通信,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0855,電気通信工事の施工管理,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0856,電気通信工事施工管理,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0857,電車運転士,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0858,青果バイヤー,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0862,預金・為替・税金の相談対応,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0863,食品の商品開発・販売,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0864,食品工場の品質・衛生管理者,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0865,食品製造(冷凍食品)の技術・品質管理,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0866,食品製造業の衛生管理,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0868,食育インストラクター,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0869,飲食店スタッフ,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0870,飲食店・食品事業者の食品衛生責任者,食品・調理・栄養,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0871,養護教諭,教育・保育・学術,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0872,高圧ガス(LNG)の移動監視者,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0873,高圧ガスの移動監視者,機械・電気・ものづくり,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0874,高圧ガス販売店・LPガス販売事業者の保安管理,商業・販売・事務,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0875,高所作業車オペレーター,運輸・運転・航空,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
o-0876,高等学校教諭,教育・保育・学術,1,厚労省 職業情報提供サイト（jobtag）を出所とする careers の正規化
